,id,level,rok,gdp_ppp_mean,gdp_ppp_lower,gdp_ppp_upper,gdp_usd_mean,gdp_usd_lower,gdp_usd_upper
30,1,Global,1990,51663487671947.8,49274237934095.2,54243394441631.7,38098023941319.4,37916561698265.1,38275861011088.9
31,1,Global,1991,52374828659989.6,50036507071377.4,54949348977287.8,38593668770074.9,38435192236914.3,38759831201434.2
32,1,Global,1992,53463285947591.3,51278978355085.1,55874273967631.5,39325648016595.0,39182198222125.3,39477577202992.4
33,1,Global,1993,54463540061981.6,52257096708162.5,56846936990352.1,39960694807143.3,39822072593991.4,40104839114946.4
34,1,Global,1994,56116195813908.7,54019707998231.1,58483579494040.4,41206258654060.4,41064324799602.0,41354299514003.1
35,1,Global,1995,58045883213066.0,55818678933063.7,60359174994578.5,42435410601636.4,42287622792396.7,42583314510890.1
36,1,Global,1996,60462914158568.8,58206194921710.9,62688572557534.7,43909786055616.7,43748568065656.2,44060026985601.4
37,1,Global,1997,62704011858486.6,60616340164079.3,64820987546223.7,45528771435061.8,45359086954226.2,45699632123205.0
38,1,Global,1998,64253354631640.5,62211202503582.2,66245939559439.5,46812392404593.9,46632398868143.9,46990709974285.8
39,1,Global,1999,66507337739688.6,64493916752110.5,68460602482527.2,48457624804297.9,48259446143701.5,48645278496289.6
40,1,Global,2000,69666989438050.9,67666303134649.1,71625413399558.8,50602554834500.5,50399230079822.8,50796126474123.0
41,1,Global,2001,71293426220868.8,69191214663256.8,73238749959732.9,51661303128455.1,51440812742110.1,51862275910074.7
42,1,Global,2002,73328344073220.6,71065802248582.2,75358330577995.6,52867996777036.0,52644925076578.6,53069222229200.5
43,1,Global,2003,76003656032768.5,73821013880978.5,78032509641895.6,54535559907181.4,54306197968882.4,54742851016761.8
44,1,Global,2004,80094074495655.0,78025950055790.5,82016594881557.8,56945122525610.4,56706232230871.0,57163598056840.2
45,1,Global,2005,84219646906153.5,82148606524709.9,86076237665807.8,59220243511586.6,58985564208900.5,59434693809978.1
46,1,Global,2006,88966506409084.0,87010737974200.2,90672130225981.3,61861804351274.9,61622574806812.2,62079089635268.2
47,1,Global,2007,93895160066052.1,92301868651024.7,95322619352836.9,64580378843168.3,64366210259609.3,64793702854558.0
48,1,Global,2008,96601338576212.3,95185177233319.0,97816967180939.7,65823074627457.1,65607223387003.1,66040822792200.7
49,1,Global,2009,96232925808079.5,94989305625390.6,97243423202523.3,64945371968295.9,64727788651410.1,65158413803441.3
50,1,Global,2010,101907027108232.0,101067301311771.0,102720217284467.0,67791863143863.6,67554855489077.9,68007299673573.3
51,1,Global,2011,106387367920033.0,105740279367233.0,107132809321655.0,69963925223180.0,69711900030290.3,70192624947729.9
52,1,Global,2012,109473595708936.0,108620016267631.0,110365327367147.0,71849249793640.2,71579758199877.7,72097519502085.5
53,1,Global,2013,112827260896149.0,111766928657107.0,113921950308799.0,73787360522754.7,73499058345552.3,74043754101029.6
54,1,Global,2014,116284139857494.0,114910114034814.0,117615223580725.0,76003283674280.7,75694558221158.6,76282457929994.5
55,1,Global,2015,119620684599689.0,117659695913221.0,121560851650109.0,78343312870855.9,78028149930560.4,78646948158387.1
56,1,Global,2016,122792557955376.0,120329751846222.0,125207678034509.0,80515630465320.1,80189570390677.7,80825299523211.0
57,1,Global,2017,127154671792767.0,124164029505312.0,130115930177849.0,83233418842385.6,82895230009224.6,83571499911551.1
58,1,Global,2018,131384573779762.0,127821544434959.0,134781010383397.0,85830146157173.1,85457462543282.7,86186997708890.4
59,1,Global,2019,135128157913635.0,131243640753230.0,138749330708116.0,87931626098191.3,87558032794631.2,88281990550802.9
60,1,Global,2020,129441127933472.0,125565724407001.0,133065703058586.0,83827244238238.4,83465320181359.2,84173069598500.6
61,1,Global,2021,127618756365662.0,123738540958390.0,131629891319063.0,82265041421520.5,81884853652569.8,82628065767089.2
62,1,Global,2022,129608212044423.0,125489938535451.0,133820754074803.0,83369314763132.6,82806862385469.8,83939284600475.6
63,1,Global,2023,131637301489806.0,127328321099006.0,136151264717900.0,84493536765616.6,83688450942422.7,85347845263439.3
64,1,Global,2024,133656863132531.0,129025366948714.0,138424209031613.0,85606593198533.1,84513681303356.4,86783861216525.7
65,1,Global,2025,135623064003321.0,130835642898427.0,140595884469178.0,86663721688944.5,85344348433301.5,88060225259566.5
66,1,Global,2026,137480560450345.0,132390296144379.0,142829570563480.0,87610221347722.1,86075702547597.4,89245310682489.7
67,1,Global,2027,139305895263142.0,133945384573750.0,144907802026403.0,88521978711387.3,86812699895775.3,90431396910575.1
68,1,Global,2028,141121773120760.0,135437380772952.0,147114640183394.0,89423137145953.8,87433885055094.2,91624950583300.0
69,1,Global,2029,142899188294953.0,136794949626793.0,149256288155514.0,90294356665599.3,88035527763922.0,92815205686273.0
70,1,Global,2030,144744418278928.0,138257624569123.0,151535546105670.0,91230045381247.1,88681279250955.2,94044460669145.2
71,1,Global,2031,146613213333167.0,139923557705954.0,153865294418293.0,92189541080612.8,89372637693307.5,95272045388728.7
72,1,Global,2032,148503228648506.0,141407929309851.0,156045913345231.0,93165700523508.1,90037433538624.9,96616843868403.0
73,1,Global,2033,150397048061036.0,142938585433489.0,158542905769054.0,94141082043291.5,90759855525307.9,97977880295296.5
74,1,Global,2034,152278465241522.0,144434771767786.0,160901106211476.0,95102914885441.6,91373997406420.9,99316284407235.1
75,1,Global,2035,154181862903058.0,145928219305588.0,163406680374214.0,96085266863029.6,92064604007897.1,100658570887598.0
76,1,Global,2036,156108838811605.0,147539450321814.0,165993139412376.0,97096246884221.4,92742822145257.2,101994754260633.0
77,1,Global,2037,158117360525974.0,149177441761604.0,168619320539066.0,98186721252697.7,93470708806648.2,103550518237970.0
78,1,Global,2038,160093235574993.0,150683553453074.0,171296276032694.0,99267314324303.6,94146842103964.4,105053684308086.0
79,1,Global,2039,162092342131903.0,152275035433798.0,173868517574703.0,100369905771104.0,94843460249223.6,106605372975229.0
80,1,Global,2040,164108950549226.0,153723453975510.0,176586441366647.0,101491716929444.0,95523356220000.3,108293516793794.0
81,1,Global,2041,166120855200730.0,155222961531012.0,179296638157651.0,102615673264317.0,96303790852384.4,109815136387196.0
82,1,Global,2042,168117539048274.0,156620749369161.0,181788632653178.0,103731932658323.0,96979209273484.3,111523802680978.0
83,1,Global,2043,170115151991129.0,157943839629291.0,184717247341533.0,104852170916624.0,97716367054204.2,112987513999101.0
84,1,Global,2044,172093363969451.0,159405617092217.0,187451444427895.0,105964335461551.0,98319931267543.1,114765086099214.0
85,1,Global,2045,174049820757128.0,160832689314056.0,190331989895015.0,107071697720571.0,99032896646575.9,116431457448213.0
86,1,Global,2046,175956009362700.0,162274447573920.0,192896371090200.0,108151300361557.0,99685114792205.0,118062475653816.0
87,1,Global,2047,177805260875030.0,163568097709999.0,195284985363437.0,109192281036585.0,100309683103436.0,119761429202838.0
88,1,Global,2048,179542233636895.0,164703090814098.0,197834861108508.0,110165556030334.0,100870359287861.0,121257861809591.0
89,1,Global,2049,181170062075381.0,165767549867647.0,200328155958661.0,111074813959093.0,101267037472205.0,122629374405334.0
90,1,Global,2050,182741391837932.0,166700740091154.0,202506225868120.0,111946833947332.0,101718542089796.0,123970761498189.0
182,6,Country,1960,756.70395333127,336.612270181163,1259.30389882296,252.305128032512,228.7722817865,277.320638026108
183,6,Country,1961,643.349773739262,269.768498246137,1106.8620956779,203.703823640375,176.825229960762,236.68787159323
184,6,Country,1962,678.877599344416,272.480699151974,1181.24753756209,201.612167203455,164.266198241661,239.271982284378
185,6,Country,1963,741.144049299264,293.710710310589,1270.43142975573,216.537515782541,177.885173431949,256.315165127692
186,6,Country,1964,818.286589651423,328.057704943298,1389.18438804345,241.386325570218,206.006773436492,280.66654937131
187,6,Country,1965,883.669080476439,360.678376116632,1472.41374916024,265.581322730527,236.800438034817,303.00262202723
188,6,Country,1966,895.719120016282,379.585372101572,1492.66196190726,277.09675749734,253.920031080182,311.534381522875
189,6,Country,1967,885.499820982842,359.375962696098,1497.94694283214,264.64581188191,233.379720829752,302.552486878552
190,6,Country,1968,843.418501342424,336.075676095515,1439.33786271344,251.76989166231,217.396700812861,290.44278916691
191,6,Country,1969,905.636386276301,368.302059697057,1529.94068629218,275.80268191773,249.368784560431,311.872707144612
192,6,Country,1970,993.606119307677,412.61454192634,1650.73890785986,307.927160785409,286.589309638951,340.45353890726
193,6,Country,1971,1032.61802185962,428.201629216347,1710.68067559474,320.057815920997,300.150263070045,350.438256161556
194,6,Country,1972,1025.90799681883,426.405790548483,1697.18062512068,323.286689058197,304.860037391422,351.703242407595
195,6,Country,1973,1076.91258277244,457.490159080859,1786.8121891738,339.571424414832,322.341700125929,365.875582118754
196,6,Country,1974,1083.34349530296,457.753433027519,1815.8416687151,340.595346133361,323.800474053672,367.397960567048
197,6,Country,1975,1127.1022622262,485.099594996107,1892.9494883733,360.890513101389,346.145840494815,382.397172475938
198,6,Country,1976,1085.09307301928,472.683402189465,1843.75765989977,350.082347243561,335.059186295859,372.082522027578
199,6,Country,1977,1125.22590364883,492.817095944152,1915.93086993524,368.790322329005,356.013948456677,385.880489350667
200,6,Country,1978,1233.71821542585,536.800737135492,2087.64858454219,402.92477684346,392.852766453729,415.225539567312
201,6,Country,1979,1296.28531158513,573.056641997772,2200.62439758515,425.733696262139,417.702167873736,434.240182860985
202,6,Country,1980,1339.89795637193,586.752084329688,2262.04834776111,449.758219194363,444.465458099976,456.666960358519
203,6,Country,1981,1355.87992124873,607.717306233807,2276.54805091379,466.411720864685,460.697897587378,473.819840094004
204,6,Country,1982,1457.15753858161,653.116883636903,2424.6299714375,501.037828495914,495.003683494451,508.926842178897
205,6,Country,1983,1542.41695888699,725.594102009386,2544.57670058065,547.384371671918,540.662874846024,555.506922119892
206,6,Country,1984,1703.5063430439,839.623370177615,2766.30253688143,621.978010809551,613.924589868658,631.543324091765
207,6,Country,1985,1836.97248032032,937.788999894967,2940.67786904333,695.356762230045,685.168800806453,706.989088648019
208,6,Country,1986,1921.88193145972,999.550254960105,3080.08725026676,745.389807094357,732.898451799009,759.348250923691
209,6,Country,1987,2048.28345224657,1108.54017450778,3241.52728308653,818.19875765241,802.494220392345,834.744603893201
210,6,Country,1988,2143.43246402527,1221.81705143652,3339.44921931521,894.640984759402,875.298251087814,913.49824407651
211,6,Country,1989,2131.01046590351,1249.9079608096,3330.05481116803,917.385239766532,895.251333750048,938.22994869634
212,6,Country,1990,2134.56544357778,1275.1299748498,3278.89992804069,939.064264928474,914.577882759098,961.179634507385
213,6,Country,1991,2237.47618806949,1382.20886265377,3317.32674209307,1012.53576118265,985.901883096132,1035.82303289238
214,6,Country,1992,2427.1927447199,1586.95521739742,3505.44984131341,1142.93243030016,1113.79421630764,1167.81266426091
215,6,Country,1993,2675.70838494316,1817.09401584778,3759.65369254636,1287.46677843895,1256.77800163313,1314.81635043452
216,6,Country,1994,2895.45344588223,2067.22283600147,3973.33992342297,1439.86625694422,1408.44609145889,1469.4493173542
217,6,Country,1995,3119.53733406275,2302.39875239892,4241.04834719403,1581.37717914842,1549.04770510144,1612.58391914308
218,6,Country,1996,3340.41769485206,2527.84980051055,4468.29012483579,1721.15207880198,1688.87249045935,1754.11416729398
219,6,Country,1997,3491.52925077897,2754.72029770861,4542.23353469567,1862.10581537153,1830.01057603656,1894.92723913038
220,6,Country,1998,3600.89630207511,2939.97581385578,4535.69024802576,1990.16641938376,1958.75545377673,2023.28501128206
221,6,Country,1999,3801.40577366595,3168.78683789987,4681.80788216835,2125.59914590803,2092.8050589092,2159.07442871574
222,6,Country,2000,4062.16328734916,3431.33349579267,4959.01270618237,2289.05985233301,2255.76105621064,2324.72211660664
223,6,Country,2001,4343.76579001281,3719.96296418122,5210.14751647239,2462.85203095383,2427.28645411415,2500.19584477047
224,6,Country,2002,4688.5569645521,4058.47180974467,5545.10051490972,2670.51523037854,2633.98107132251,2709.3640779055
225,6,Country,2003,5022.02433808954,4453.95675644735,5843.6343764934,2920.53774872791,2880.99222215421,2961.75364714627
226,6,Country,2004,5458.29863910815,4914.79542942663,6235.42217379336,3197.35644687429,3153.3337568793,3242.81541334277
227,6,Country,2005,6035.59496551786,5473.95865435959,6761.1968366408,3540.56031917177,3492.802100554,3592.15190959488
228,6,Country,2006,6692.36255601405,6166.07253015085,7386.04736127694,3968.97476322405,3915.15749648854,4026.14498409127
229,6,Country,2007,7401.8724260523,7037.68701965304,8003.00755436533,4509.91857909444,4446.4601986768,4574.5419817433
230,6,Country,2008,7878.72777365282,7539.20654036149,8288.42184240389,4919.14549354398,4847.29347285311,4990.28884486396
231,6,Country,2009,8517.12340475653,8174.48161703786,8804.62862000678,5353.92265446009,5272.16869548683,5435.50708659963
232,6,Country,2010,9470.37290615208,9297.16745546294,9707.71297650678,5887.84466160168,5787.80203169397,5987.01924992169
233,6,Country,2011,10240.5015743207,10151.1828531909,10338.0140201953,6416.63809041947,6301.45386921183,6530.31040045366
234,6,Country,2012,10818.8193862322,10528.0486472845,11124.9691131679,6886.57007717674,6756.61602357956,7012.71227895585
235,6,Country,2013,11527.7389568165,11058.3704085624,11977.6380316143,7384.22121080607,7239.51237361004,7521.93715879257
236,6,Country,2014,12222.7799034186,11553.2486754634,12872.0715621177,7888.10516735401,7731.25307564758,8036.08025080086
237,6,Country,2015,12775.6001792963,11755.2536069589,13779.9196360665,8396.8524110101,8234.17872425245,8556.21165758782
238,6,Country,2016,13392.6859759564,12095.8644479721,14751.2519526459,8923.0441745749,8753.65256340534,9095.08954380535
239,6,Country,2017,14025.0133524606,12266.3224267258,15747.2189507686,9492.70960693725,9312.13938797033,9668.42026413398
240,6,Country,2018,14787.5326892889,12606.648018118,16803.4064281745,10089.5727995693,9894.12175053408,10280.4455136739
241,6,Country,2019,15640.6024650262,13270.8143868073,17936.0372585662,10650.349751272,10447.1257839586,10832.3887051912
242,6,Country,2020,15691.8074470905,13314.2610388257,17994.7571491959,10685.2173958664,10481.3281038237,10867.8523179646
243,6,Country,2021,16056.4655601308,13512.994236949,18460.3476595736,10931.5665852491,10722.9765969119,11118.4121811544
244,6,Country,2022,16346.0103451842,13743.2596783284,18795.2453699325,11128.5663558559,10843.0364290649,11409.1560590529
245,6,Country,2023,16674.6976084839,13967.0786058693,19274.8221910793,11352.0886174845,10946.8335387111,11771.6090693866
246,6,Country,2024,17025.3760756843,14134.1047712626,19798.5378591776,11590.5258685111,11080.2798416201,12149.3246205493
247,6,Country,2025,17390.7759030818,14309.7393315041,20404.9152730211,11838.9868685882,11198.6496602644,12570.6780874909
248,6,Country,2026,17749.8038689469,14500.6104403844,20919.6871466401,12083.1087476412,11247.9570420499,12964.5647293865
249,6,Country,2027,18100.0513094349,14645.1786801737,21480.8112949572,12321.2787488396,11337.8290690822,13369.7253126417
250,6,Country,2028,18406.0030017619,14778.2558318799,22036.7988577702,12529.2120239862,11395.0824870807,13800.9031523442
251,6,Country,2029,18675.9928270049,14889.2748626066,22611.2237169952,12712.7476271418,11417.5938012853,14158.9051816902
252,6,Country,2030,18929.4396794041,14987.4240158374,23162.3371938411,12885.0150428875,11404.9273025349,14544.7962943234
253,6,Country,2031,19180.1914286254,15131.8151808762,23672.233917159,13055.3964121588,11419.3301527972,14923.4556881306
254,6,Country,2032,19457.7890898314,15185.9422994827,24227.5880462637,13244.0342002591,11439.3444602129,15310.2403012437
255,6,Country,2033,19753.8702915285,15289.9041320465,24797.1712832453,13445.2425386284,11483.4068692048,15731.3622577056
256,6,Country,2034,20052.0300316848,15392.5723936486,25432.4690168569,13647.8168876796,11488.8446500669,16170.322539611
257,6,Country,2035,20373.7543103713,15502.9247179483,26010.4115322633,13866.5260492923,11511.2139801381,16649.6161744866
258,6,Country,2036,20735.7194587189,15661.5668469468,26777.0550524313,14112.7309545791,11593.8263529333,17019.2993436332
259,6,Country,2037,21179.5481237394,15780.3761355176,27672.8707725821,14414.2708660288,11683.2604600739,17623.175511606
260,6,Country,2038,21591.9912711194,15957.0383174524,28374.8999433826,14694.8460062169,11742.789094618,18189.5495341905
261,6,Country,2039,22014.009083369,16006.4042739953,29263.0466047999,14981.816427771,11764.8442830865,18698.4191970143
262,6,Country,2040,22449.17194099,16132.2957518441,30182.3725385241,15277.5492737322,11818.8314550526,19304.4037417863
263,6,Country,2041,22898.6275393059,16244.4113698138,31010.0178153401,15583.1458353149,11939.5663046159,20008.6087693834
264,6,Country,2042,23347.6763712996,16399.0906392318,31870.9015180093,15888.4522177067,11992.0140952481,20752.6451618248
265,6,Country,2043,23838.8191700123,16606.9462212047,32886.5367146322,16222.4856790423,12095.6785806265,21409.986805595
266,6,Country,2044,24345.8609626068,16804.6921400669,34097.732772612,16566.6754739578,12194.490835722,22082.1943881067
267,6,Country,2045,24868.585553792,17024.9584862612,35155.3514526554,16921.8167578856,12266.2848867341,22800.0999485983
268,6,Country,2046,25375.0202144394,17198.7968294839,36336.6860075416,17266.3051613092,12343.1842230439,23506.8524368426
269,6,Country,2047,25853.2984033781,17347.1036862986,37340.8903201264,17591.5283180392,12354.340008923,24282.3580889991
270,6,Country,2048,26269.3167379543,17374.6075823564,38291.0883061646,17873.7922962546,12428.9144984509,24989.4919541632
271,6,Country,2049,26641.7877522846,17390.2943922601,38996.3034048969,18126.8767523012,12441.3494732118,25672.649208651
272,6,Country,2050,26981.6765318682,17415.3538032968,39814.6885556454,18357.6013044249,12386.4835575289,26123.1849049601
273,7,Country,1960,3464.462711972,2905.94975022131,3942.33537487452,2260.94989200703,2166.92324597975,2390.28210704348
274,7,Country,1961,3450.02086385111,2934.94771340723,3914.78686316603,2244.69049107423,2152.40527365627,2373.72439273227
275,7,Country,1962,3451.49441694016,2962.92584522132,3905.93630637083,2238.84946399277,2145.21865112446,2368.32965406293
276,7,Country,1963,3440.72739430512,2951.44635001798,3897.03153043919,2225.09504569578,2128.74404533589,2357.87305740504
277,7,Country,1964,3498.31968696869,3009.30039759753,3926.74528461599,2255.5426202818,2153.61662663429,2389.4542471495
278,7,Country,1965,3498.22062389119,3020.5579717326,3919.58734430819,2248.6467817573,2144.91858476199,2382.84758271642
279,7,Country,1966,3505.50656510223,3036.40483714179,3934.33363230288,2246.51196205328,2140.82477570539,2379.59101140936
280,7,Country,1967,3490.67339405528,3039.21280206899,3906.94643709412,2230.2175805881,2127.23223398249,2362.7125313868
281,7,Country,1968,3506.97553664135,3061.26591359267,3932.96464300759,2233.86101962511,2129.97324864571,2368.07883945122
282,7,Country,1969,3527.86860109753,3074.65022948876,3935.68632429511,2240.38062003466,2135.76447311487,2374.83138392463
283,7,Country,1970,3579.76470996522,3118.09273144299,3963.78606400607,2266.49459358671,2158.9236526636,2401.11275361096
284,7,Country,1971,3579.64584014199,3144.78697369398,3972.33544820968,2259.55357155258,2152.1258598508,2392.22966914402
285,7,Country,1972,3577.33586334295,3140.93681505732,3963.68234701006,2251.25362666112,2143.41669142882,2386.10240767426
286,7,Country,1973,3597.69217917436,3139.1791746831,3988.4819018012,2257.22167204298,2147.98418462136,2396.62033042775
287,7,Country,1974,3609.10891207835,3159.22598859486,4013.45666456247,2257.5341414421,2145.65678258094,2398.08358332301
288,7,Country,1975,3513.17313828939,3056.09716816609,3909.22116608062,2190.79936057404,2076.35159724273,2329.0069823891
289,7,Country,1976,3525.67104816761,3075.92985439393,3922.68407707888,2191.943506462,2079.75830985632,2330.66572783515
290,7,Country,1977,3515.71634068394,3081.14092061982,3925.00617557432,2179.12745381304,2069.10977640105,2319.69446635
291,7,Country,1978,3503.6040371603,3068.41755039621,3909.77141213355,2165.03467507775,2052.84822612964,2297.78489065767
292,7,Country,1979,3475.13557330133,3049.76239999178,3857.14077152155,2140.92038229819,2031.98124879303,2273.6521622913
293,7,Country,1980,3401.08648578883,2994.91883545351,3787.81920808461,2088.9086250764,1981.87775477417,2218.74605369222
294,7,Country,1981,3320.79623332378,2916.52779802105,3692.39036261863,2033.36990940677,1927.35820041004,2163.30057853096
295,7,Country,1982,3214.11792361129,2805.7394147078,3566.85060402042,1962.02685391271,1857.81084844014,2091.47900452138
296,7,Country,1983,3136.63455386508,2739.16834967609,3481.51072270655,1908.8866992185,1805.83543254066,2037.68410489784
297,7,Country,1984,3106.20500013015,2724.79302181512,3451.26109057343,1884.62936556813,1781.02824314451,2014.14966889039
298,7,Country,1985,3053.11314934478,2696.83270325581,3384.64183989839,1846.78091598409,1741.41733267872,1972.58287794143
299,7,Country,1986,3012.48522272286,2672.95404645878,3333.85558404546,1816.66923855143,1711.1003573605,1939.58283225775
300,7,Country,1987,2971.49497039638,2651.81235492663,3282.38482770861,1786.50583558401,1680.0668196908,1903.75727280796
301,7,Country,1988,2944.34159166692,2632.4312914066,3232.92965577461,1764.81033857328,1662.15650176271,1878.56684631406
302,7,Country,1989,2897.8226550039,2595.70703166695,3164.5859088545,1731.64828045465,1630.63453715558,1842.39465516513
303,7,Country,1990,2824.99443524091,2546.14429597264,3073.28648801932,1682.96025639868,1586.49979257239,1787.4012797848
304,7,Country,1991,2664.18077688122,2402.27165927748,2899.99393045415,1602.376034435,1514.42780155552,1700.36916905341
305,7,Country,1992,2439.50835753823,2197.07907718075,2665.41751753952,1488.44031356807,1413.41537043844,1577.40031318389
306,7,Country,1993,2296.64825892019,2067.92402155107,2502.4388688213,1415.11077983795,1347.91753975144,1496.86940485899
307,7,Country,1994,2215.76971790432,2004.23112896392,2415.77746173237,1373.27370826015,1311.84581078034,1450.63894393881
308,7,Country,1995,2089.36225818918,1878.92124703371,2290.94629896073,1307.37357617145,1252.87170562428,1378.76349409557
309,7,Country,1996,1994.03661373419,1787.939855262,2188.86937145762,1257.25084489438,1206.36295277027,1323.197051099
310,7,Country,1997,1846.65759348425,1645.21132895595,2032.5871012183,1178.96871703216,1132.67124127276,1238.70207888398
311,7,Country,1998,1817.93573728271,1610.42026884652,2003.45279371236,1163.60605143128,1118.62563493822,1221.30608705469
312,7,Country,1999,1915.27902343185,1710.05060883656,2095.79143530992,1215.5695128572,1167.51708331803,1276.93444533235
313,7,Country,2000,1906.63812880107,1702.48262960237,2081.21038521106,1210.987409149,1164.23064034469,1273.60029110846
314,7,Country,2001,1960.89969507264,1756.14413476683,2137.69518787241,1239.79163580769,1190.54657374353,1303.65668973646
315,7,Country,2002,1968.43457019538,1761.43737997325,2145.27912490458,1243.79128424118,1191.51144551748,1310.61397986552
316,7,Country,2003,1989.87259204529,1783.59000423654,2171.10418215682,1255.13634481102,1200.30674440041,1321.84339043277
317,7,Country,2004,2017.51455001205,1808.83081149262,2201.74239691746,1269.7308630298,1213.60745004724,1336.65244402177
318,7,Country,2005,2079.98439615099,1864.86060216669,2258.1631135855,1302.57939988699,1245.51236513304,1372.44476207493
319,7,Country,2006,2045.9735657118,1832.6282190699,2224.84066437111,1284.73635105928,1229.45167433385,1354.70043807247
320,7,Country,2007,2009.66153917126,1796.45010095406,2194.98099789109,1265.63078002745,1212.1523605807,1335.05022898172
321,7,Country,2008,2064.49704367211,1847.5542028145,2256.85296199715,1294.49432812037,1239.42375457377,1366.2445218877
322,7,Country,2009,2034.85148176457,1812.60058755017,2231.00622050727,1278.92688975358,1224.85077023558,1348.34751736818
323,7,Country,2010,2014.76233217382,1795.4681496404,2215.49645974152,1268.36126598524,1215.19726042321,1337.48431566576
324,7,Country,2011,2020.6823045939,1797.48992000433,2215.93306694875,1271.49449188163,1218.28086349715,1341.85466646177
325,7,Country,2012,2037.10270842452,1816.42317742938,2229.705329516,1280.15360848022,1226.61822167844,1350.80354748973
326,7,Country,2013,2049.00535155292,1828.03655239702,2243.84092895355,1286.42680185732,1232.42854016632,1357.63867102762
327,7,Country,2014,2060.51995951092,1834.06280018419,2266.95427499181,1292.49040016919,1237.52392289698,1364.05635504595
328,7,Country,2015,2027.35595452696,1808.16585949543,2233.31465588758,1275.06725202832,1221.64552599158,1344.22802581629
329,7,Country,2016,2003.76897990732,1780.48623254056,2203.43490861662,1262.65184785677,1210.0845022281,1331.41498253234
330,7,Country,2017,1924.72409063676,1705.10550528572,2120.69318773237,1220.83339065354,1170.867013222,1287.97311986338
331,7,Country,2018,1836.27643659097,1621.00028719457,2029.07202957458,1173.70376765574,1124.28105405403,1237.49500249177
332,7,Country,2019,1816.14232805197,1594.98656813932,2025.3146803787,1157.35043260398,1107.51316949904,1219.74212650829
333,7,Country,2020,1791.96712719646,1573.7552361831,1998.35512526152,1141.94460304082,1092.77073829791,1203.50578288874
334,7,Country,2021,1780.01001638273,1522.7703366686,2029.20288243809,1133.55809366642,1084.7453647234,1194.66716453242
335,7,Country,2022,1785.91727646952,1523.54086861197,2039.54038948451,1137.33034419144,1079.70808358594,1204.64437639012
336,7,Country,2023,1786.28127795417,1521.09164134294,2041.9281472316,1137.56258989356,1076.12949865601,1210.44672499407
337,7,Country,2024,1785.04397772644,1520.80607659929,2053.8065252304,1136.7876663125,1070.88523930688,1213.92036239078
338,7,Country,2025,1783.3190214901,1510.41116684296,2059.98412897075,1135.69950263197,1062.44152824308,1221.43824150369
339,7,Country,2026,1779.65285042966,1499.17526616055,2059.62180801543,1133.38311665486,1049.99386732431,1225.21181778011
340,7,Country,2027,1773.40240186653,1489.06154461772,2058.13426653723,1129.42347614748,1037.61907903214,1238.92757779984
341,7,Country,2028,1765.01864772626,1474.14931273095,2059.54829487114,1124.10788560777,1018.10538602871,1244.13463391875
342,7,Country,2029,1754.83967785465,1459.14835428694,2064.25668517919,1117.65798262417,1002.58269325957,1248.66251900919
343,7,Country,2030,1741.78274864161,1439.82117865949,2058.13367891075,1109.3700636848,986.468152875569,1251.81778191132
344,7,Country,2031,1728.07684694481,1421.10561344521,2050.60684007363,1100.66884173883,970.542800087033,1257.70284417156
345,7,Country,2032,1714.06008547827,1402.53235903101,2047.66488708775,1091.74997108396,954.599256128205,1257.79606781358
346,7,Country,2033,1698.06938209107,1379.43946065399,2049.48301826312,1081.59139584343,934.059615795124,1263.28038998767
347,7,Country,2034,1680.86620208425,1350.80608418836,2035.71520274357,1070.65040263971,917.132069054649,1267.42542423237
348,7,Country,2035,1663.54224131564,1325.61276286507,2039.10381280121,1059.65061918778,892.940002599894,1265.91093634969
349,7,Country,2036,1647.20798989755,1287.58037713916,2043.3147179666,1049.27305449949,874.902791767568,1261.12880663688
350,7,Country,2037,1631.88398064838,1272.18778584199,2048.36921499744,1039.52016969409,856.101772422961,1260.84482520028
351,7,Country,2038,1620.79865169621,1254.06447554678,2053.65099954498,1032.4630481377,844.694923559034,1265.10046348312
352,7,Country,2039,1613.9169681675,1238.96149625418,2058.36182527986,1028.10362285731,828.320295679304,1276.60987338754
353,7,Country,2040,1610.2353294012,1224.25429428068,2074.50486946986,1025.76728612566,813.248757854448,1290.50776014516
354,7,Country,2041,1607.84958357638,1210.77727440255,2088.54337398364,1024.26718264205,806.059997254614,1302.91326520977
355,7,Country,2042,1606.3389233323,1192.88528076804,2111.88865890463,1023.32154233112,797.319306763956,1315.47338166675
356,7,Country,2043,1604.93422875048,1172.41982687559,2116.8475293775,1022.46367023802,785.975448292557,1337.16325061835
357,7,Country,2044,1604.83667544576,1156.5837478445,2135.34164067309,1022.42969256363,776.973183023722,1345.74255707053
358,7,Country,2045,1604.3681113485,1144.26142630155,2163.46458634017,1022.14500135547,768.757933546794,1352.70597466807
359,7,Country,2046,1604.16344499344,1138.73707253281,2192.10611623982,1022.05172508982,755.886116596313,1378.17807880231
360,7,Country,2047,1604.11742576981,1124.62636725466,2213.11880873155,1022.070169015,743.377870325046,1394.4745391088
361,7,Country,2048,1602.77004509598,1122.64356115215,2207.94712079619,1021.23075157683,733.481582343307,1409.12223457872
362,7,Country,2049,1601.28572526721,1106.77936945333,2231.90268273972,1020.30338652513,722.180568224601,1423.03741759445
363,7,Country,2050,1598.8809506497,1095.65844322604,2248.98846253244,1018.82205796864,711.314292942189,1439.95834628126
